video, title, thumbnail, description, hosted_at, flight_start_time, flight_end_time, labels,  metadata:type_1,  metadata:type_2,  metadata:type_3, embed_code, id
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1714383982_solder-garcia.flv,Fallen soldier Pvt. Jair Garcia remembered,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1713818974_solder-garcia-thumb.jpg?pubId=1614694952,Eddie Garcia remembers his brother. Army Pvt. Jair De Jesus Garcia of Porter Ranch. who was killed by a roadside bomb in Afghanistan last week.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1714383982_solder-garcia.flv,2008-07-30T01:52:55-0500,null,/killed in action;/eddie garcia;/Army;/afghanistan;/jair garcia;/roadside bomb,killed in action,eddie garcia,Army,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1713744443' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1713744443
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1725374727_lakeside-video.flv,Lakeside Video fades to black,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1725374744_asset-1218520424838.jpg?pubId=1614694952,After 25 years in business. Yesook Kim will close the doors of her video store. Lakeside Video.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1725374727_lakeside-video.flv,2008-07-30T01:52:55-0500,null,/California;/economy;/Burbank;/video;/entertainment;/business,California,economy,Burbank,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1725276623' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1725276623
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1729357678_memorial.flv,Fallen Firefighter Memorial,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1729357699_memorial-thumb.jpg?pubId=1614694952,The city pays tribute to 254 firefighters who made the ultimate sacrifice for the people of Los Angeles with the new Fallen Firefighter Memorial in Hollywood.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1729357678_memorial.flv,2008-08-13T11:23:53-0500,null,/LAFD,LAFD,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1729330473' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1729330473
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1731348951_air-expo.flv,Camarillo Air Expo,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1731348998_air-expo-thumb.jpg?pubId=1614694952,The Camarillo Air Expo runs from 9 a.m. to 5 p-.m. on Aug. 16 and 17 at the Camarillo Airport. 555 Airport Way. Camarillo. For more information. visit www.camarilloairshow.com. Admission is $8. For children under 10 admission is free.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1731348951_air-expo.flv,2008-08-15T09:59:21-0500,null,/airport;/Ventura County;/august;/Camarillo;/Airplanes,airport,Ventura County,august,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1731287552' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1731287552
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1733203485_DriveTime-F150-JL.flv,Drive Time: Ford F150 Harley-Davidson Edition,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1733213299_DriveTime-F150-JL-thumb.jpg?pubId=1614694952,Drive Time columnist Greg Wilcox tests the Ford F-150 Harley-Davidson Edition pickup. which brings quite a bit of trim and technology to Ford's bread-and-butter truck.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1733203485_DriveTime-F150-JL.flv,2008-08-15T02:32:07-0500,null,/Drive Time,Drive Time,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1732351643' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1732351643
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1733285749_paralosninos.flv,Para Los Ninos,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1733285752_paralosninos-thumb.jpg?pubId=1614694952,Daily News reporter Justino Aguila interviews teens from Para Los Ninos about their recent visit to Yosemite National Park.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1733285749_paralosninos.flv,2008-08-15T02:32:07-0500,null,/teens,teens,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1733275719' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1733275719
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1743225784_CSUN-TIME-CAPSULE.flv,CSUN goes back to the '80s,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1743234918_csun-time-capsule-thumb.jpg?pubId=1614694952,California State University Northridge President Jolene Koester opens a time capsule put together by students and faculty in 1983 to see what was happening on campus 25 years ago. Audio slideshow by Hans Gutknecht/Staff Photographer.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1743225784_CSUN-TIME-CAPSULE.flv,2008-08-20T11:16:10-0500,null,/CSUN,CSUN,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1743215395' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1743215395
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1747308485_dance.flv,Let’s put on a show!,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1747308486_dance-thumb.jpg?pubId=1614694952,Children from the Triple Talent Camp put together an act and perform for parents at Dance Dimensions Studios in Woodland Hills.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1747308485_dance.flv,2008-08-23T12:03:01-0500,null,/theater;/dance,theater,dance,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1747290824' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1747290824
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1757655665_morris-pichon.flv,Valley man watches Obama's run,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1757671627_morris-pichon-thumb.jpg?pubId=1614694952,Morris Pichon. 66. of Pacoima. who remembers the sting of racial discrimination against African-Americans. now sees a new hope and a dream realized with the nomination of Sen. Barack Obama as the Democratic presidential nominee.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1757655665_morris-pichon.flv,2008-08-27T11:06:54-0500,null,/,,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1757661655' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1757661655
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1768034269_ASTRA-F8-Brightcove-wide.flv,DriveTime: Astra,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1770027832_ASTRA-F8-Brightcove-wide.jpg?pubId=1614694952,DriveTime: Astra driven by Greg Wilcox,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1768034269_ASTRA-F8-Brightcove-wide.flv,2008-09-02T12:47:26-0500,null,/Drive Time;/Drivetime,Drive Time,Drivetime,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1769984690' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1769984690
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1772168512_universal-tryouts.flv,Dancing like Freddy Krueger,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1772289854_universal-tryouts-thumb.jpg?pubId=1614694952,Universal Studios Hollywood auditions dancers for this year's Hollywood Horror Nights.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1772168512_universal-tryouts.flv,2008-09-03T11:52:31-0500,null,/,,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1772112084' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1772112084
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1817757174_horsewhisperer.flv,Horse Whisperer,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1817757176_horsewhisperer-thumb.jpg?pubId=1614694952,Candi Cane Cooper says she communicates with horses to help them and their owners better understand each other.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1817757174_horsewhisperer.flv,2008-09-03T11:52:31-0500,null,/pet;/News,pet,News,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1817719471' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1817719471
